Time,BG,CHO,INS
05:55:00,79.52713111608298,16.0,1.3472689222333167
06:41:00,86.81745829228754,0.0,0.0139355888999834
08:51:00,105.7083798562743,0.0,0.0139355888999834
09:46:00,108.7410229748428,0.0,0.0139355888999834
11:22:00,117.19162165500478,0.0,0.0139355888999834
12:50:00,126.37420638059815,16.7,1.40560225556665
12:55:00,126.87717901383805,36.5,3.05560225556665
13:14:00,130.10621918982594,0.0,0.0139355888999834
14:32:00,152.69552557395738,0.0,0.0139355888999834
14:49:00,150.4660272509824,0.0,0.0139355888999834
14:50:00,150.26125557988183,6.7,1.0955702847824365
16:05:00,127.48579060928786,0.0,0.0139355888999834
16:54:00,112.67521563085994,0.0,0.0139355888999834
17:33:00,104.47299697826368,0.0,0.0139355888999834
17:34:00,104.31435075805943,0.0,0.0139355888999834
18:35:00,99.30294646569064,60.7,5.072268922233317
18:57:00,101.39928911711893,0.0,0.0139355888999834
19:51:00,126.35670183113918,0.0,0.0139355888999834
21:59:00,106.24068400541324,0.0,0.0139355888999834
00:40:00,96.50822057655792,0.0,0.0139355888999834
00:55:00,98.06414433255034,52.1,4.35560225556665
02:00:00,123.4266557905862,0.0,0.0139355888999834
03:16:00,128.07229639339403,0.0,0.0139355888999834
05:22:00,102.8649516206577,0.0,0.0139355888999834
06:05:00,101.5835889162162,0.0,0.0139355888999834
06:40:00,102.9519430275636,21.9,1.8389355888999837
06:43:00,103.14892257630498,0.0,0.0139355888999834
07:46:00,116.25806724191982,0.0,0.0139355888999834
07:53:00,117.81141573989478,0.0,0.0139355888999834
08:28:00,122.25782152274904,0.0,0.0139355888999834
10:27:00,118.1090463408972,0.0,0.0139355888999834
10:34:00,117.9775805449008,0.0,0.0139355888999834
11:01:00,117.93996582960546,0.0,0.0139355888999834
12:28:00,121.9697603755239,0.0,0.0139355888999834
13:40:00,127.68076018592996,0.0,0.0139355888999834
14:35:00,132.1099775700945,25.0,2.097268922233317
15:23:00,140.2347522403331,0.0,0.0139355888999834
15:56:00,145.79992277627306,0.0,0.0139355888999834
16:47:00,143.4632469000246,0.0,0.0139355888999834
16:48:00,143.32437443119937,0.0,0.0139355888999834
17:35:00,135.79195059482132,56.2,4.697268922233317
19:42:00,140.37256017381247,0.0,0.0139355888999834
21:09:00,110.74417113255387,0.0,0.0139355888999834
21:41:00,103.78649458144233,0.0,0.0139355888999834
23:03:00,98.70483101119268,0.0,0.0139355888999834
00:30:00,106.0120367939142,0.0,0.0139355888999834
00:49:00,108.40629366694596,0.0,0.0139355888999834
00:50:00,108.53599325957872,50.5,4.222268922233316
02:05:00,136.28433081533848,0.0,0.0139355888999834
04:10:00,118.45709507216158,0.0,0.0139355888999834
04:30:00,113.98130782634742,14.7,1.2389355888999831
05:52:00,111.4749219303576,0.0,0.0139355888999834
07:06:00,110.36259586543494,0.0,0.0139355888999834
08:21:00,110.18380428404618,0.0,0.0139355888999834
08:52:00,111.60928758180572,0.0,0.0139355888999834
11:20:00,125.10625864974816,0.0,0.0139355888999834
13:10:00,134.88748417527898,0.0,0.0139355888999834
13:13:00,135.11046809838697,0.0,0.0139355888999834
13:40:00,137.0025384573798,29.8,2.497268922233317
14:25:00,144.59027113960326,27.4,2.2972689222333167
15:20:00,157.4118295908997,0.0,0.0139355888999834
16:15:00,150.50879928610783,12.8,1.6216827885607443
16:32:00,144.85672904910987,0.0,0.0139355888999834
18:01:00,118.15116894010292,0.0,0.0139355888999834
19:26:00,99.94205220409724,0.0,0.0139355888999834
19:58:00,97.45622493534056,0.0,0.0139355888999834
20:05:00,97.22071516764449,51.4,4.297268922233316
21:33:00,123.1564208781612,0.0,0.0139355888999834
22:15:00,122.44407783306264,17.0,1.4306022555666502
23:38:00,111.25215299813712,0.0,0.0139355888999834
01:22:00,96.8420631389542,0.0,0.0139355888999834
01:50:00,95.34707985871091,38.8,3.2472689222333164
02:44:00,106.41693708231938,0.0,0.0139355888999834
03:00:00,111.75957375868936,11.2,0.9472689222333166
04:23:00,118.24919805474782,0.0,0.0139355888999834
05:19:00,108.67142703167696,0.0,0.0139355888999834
05:46:00,104.17174054911762,0.0,0.0139355888999834
06:18:00,100.4482901943106,0.0,0.0139355888999834
06:31:00,99.52276643790492,0.0,0.0139355888999834
06:32:00,99.46580179306642,0.0,0.0139355888999834
07:30:00,99.35341428503207,0.0,0.0139355888999834
